,p_id,score,num_comments,p_timestamp,direct_reply_comments,direct_comments_proportion,median_direct_reply_time,min_reply_time,P_Sent_Neg,P_Sent_Neu,P_Sent_Pos,P_Sent_Com,median_comment_length,C_Sent_Neg,C_Sent_Neu,C_Sent_Pos,C_Sent_Com,Diff_Sent_Neg,Diff_Sent_Neu,Diff_Sent_Pos,Diff_Sent_Com,C_Neg_Feelings,C_Suicide_Act,C_Goal,C_Medical,C_FPS,P_Neg_Feelings,P_Suicide_Act,P_Goal,P_Medical,P_FPS
61,dzpe5n,2,9,2019-11-21 22:29:45,1.0,0.1111111111111111,7.15,7.15,0.37599999999999995,0.517,0.107,-0.9859000000000001,22.0,0.0,0.744,0.219,0.4767,-0.37599999999999995,0.22699999999999998,0.112,1.4626000000000001,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.011235955056179775,0.11235955056179775,0.0,0.07865168539325842
62,dzpb76,2,0,2019-11-21 22:24:40,,0.0,,,0.37,0.546,0.084,-0.9981,1.0,0.0,1.0,0.0,0.0,-0.37,0.45399999999999996,-0.084,0.9981,0.0,0.0,0.0,0.0,0.0,0.16423357664233576,0.15693430656934307,0.17153284671532848,0.14963503649635038,0.1897810218978102
63,dzpa5k,2,0,2019-11-21 22:22:42,,0.0,,,0.246,0.581,0.173,-0.8912,1.0,0.0,1.0,0.0,0.0,-0.246,0.41900000000000004,-0.173,0.8912,0.0,0.0,0.0,0.0,0.0,0.19491525423728814,0.1016949152542373,0.15254237288135594,0.09322033898305085,0.0847457627118644
64,dzjdlc,7,1,2019-11-21 15:33:30,1.0,1.0,90.46666666666667,90.46666666666667,0.239,0.61,0.15,-0.2263,209.0,0.241,0.561,0.198,-0.688,0.0020000000000000018,-0.04899999999999993,0.048000000000000015,-0.46169999999999994,0.07894736842105263,0.02631578947368421,0.07017543859649122,0.05263157894736842,0.07894736842105263,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941
65,dzkrzs,6,0,2019-11-21 17:22:16,,0.0,,,0.385,0.615,0.0,-0.3612,1.0,0.0,1.0,0.0,0.0,-0.385,0.385,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,dzgg8h,16,16,2019-11-21 10:47:20,6.0,0.375,338.475,12.166666666666666,0.15499999999999997,0.628,0.21600000000000008,0.9853000000000002,65.0,0.14700000000000002,0.548,0.28200000000000003,0.6283,-0.007999999999999952,-0.07999999999999996,0.06599999999999995,-0.3570000000000002,0.14889336016096577,0.07207792207792207,0.19523809523809524,0.11507936507936507,0.09544962080173347,0.16096579476861167,0.12877263581488935,0.1488933601609658,0.13682092555331993,0.13078470824949698
67,dzowr3,2,10,2019-11-21 21:59:01,2.0,0.2,14.791666666666668,3.6,0.0,1.0,0.0,0.0,27.0,0.15799999999999997,0.658,0.14500000000000002,-0.17379999999999998,0.15799999999999997,-0.34199999999999997,0.14500000000000002,-0.17379999999999998,0.13721804511278196,0.09808612440191387,0.11862527716186252,0.12347560975609756,0.10643015521064302,0.0,0.0,0.0,0.0,0.0
68,dzovc1,2,2,2019-11-21 21:56:26,1.0,0.5,5.466666666666667,5.466666666666667,0.496,0.404,0.1,-0.9565,39.5,0.118,0.7324999999999999,0.149,-0.1288,-0.378,0.3284999999999999,0.04899999999999999,0.8277,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.08,0.08,0.0,0.0
69,dzotx3,2,1,2019-11-21 21:53:54,1.0,1.0,20.583333333333332,20.583333333333332,0.199,0.668,0.133,-0.9202,92.0,0.167,0.618,0.215,0.2263,-0.032,-0.050000000000000044,0.08199999999999999,1.1465,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.0625,0.0625,0.1092436974789916,0.08403361344537816,0.10084033613445378,0.07563025210084033,0.06722689075630252
70,dzopdi,2,3,2019-11-21 21:45:45,1.0,0.3333333333333333,27.35,27.35,0.166,0.755,0.079,-0.9062,39.0,0.32,0.537,0.143,0.0955,0.154,-0.21799999999999997,0.06399999999999999,1.0017,0.1125,0.0875,0.24166666666666664,0.1,0.22916666666666666,0.11009174311926606,0.10091743119266056,0.11926605504587157,0.09174311926605505,0.10091743119266056
71,dzomwf,2,1,2019-11-21 21:41:13,1.0,1.0,11.633333333333333,11.633333333333333,0.306,0.595,0.098,-0.9097,59.0,0.139,0.64,0.221,0.4017,-0.16699999999999998,0.04500000000000004,0.123,1.3114,0.16666666666666666,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263
72,dzjhed,5,6,2019-11-21 15:42:25,3.0,0.5,11.283333333333333,8.316666666666666,0.081,0.6669999999999999,0.25099999999999995,0.9823000000000001,6.5,0.0,0.306,0.694,0.7797499999999999,-0.081,-0.36099999999999993,0.443,-0.20255000000000012,0.225,0.07107843137254902,0.21764705882352942,0.0,0.0,0.05228758169934641,0.026143790849673203,0.0457516339869281,0.013071895424836602,0.026143790849673203
73,dzolem,2,0,2019-11-21 21:38:24,,0.0,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,dzmhj4,3,2,2019-11-21 19:17:24,2.0,1.0,2.6,1.8333333333333335,0.268,0.663,0.069,-0.8591,23.0,0.39349999999999996,0.4425,0.1635,-0.5570999999999999,0.12549999999999994,-0.22050000000000003,0.0945,0.30200000000000005,0.0,0.045454545454545456,0.08712121212121213,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1388888888888889
75,dzrrco,1,0,2019-11-22 01:06:33,,0.0,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,dzkvdn,4,2,2019-11-21 17:28:58,1.0,0.5,33.75,33.75,0.276,0.542,0.182,-0.8925,33.0,0.22799999999999998,0.5725,0.19949999999999998,-0.16785,-0.04800000000000004,0.03049999999999997,0.017499999999999988,0.72465,0.06380952380952382,0.15523809523809523,0.0838095238095238,0.08761904761904762,0.0838095238095238,0.125,0.125,0.10227272727272728,0.07954545454545454,0.17045454545454544
77,dzm7uv,3,9,2019-11-21 18:59:12,1.0,0.1111111111111111,3.216666666666667,3.216666666666667,0.125,0.59,0.286,0.4767,29.0,0.137,0.506,0.254,0.3094,0.01200000000000001,-0.08399999999999996,-0.03199999999999997,-0.1673,0.14285714285714285,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1951219512195122,0.14634146341463414,0.17073170731707318,0.17073170731707318,0.17073170731707318
78,dzj3p9,6,2,2019-11-21 15:10:33,1.0,0.5,11.15,11.15,0.405,0.491,0.104,-0.9779,20.0,0.25,0.589,0.1605,0.14710000000000004,-0.15500000000000003,0.09799999999999998,0.05650000000000001,1.125,0.1,0.1,0.23125,0.1625,0.23125,0.125,0.14285714285714285,0.125,0.16071428571428573,0.10714285714285714
79,dzkrhf,4,0,2019-11-21 17:21:17,,0.0,,,0.341,0.558,0.101,-0.9752,1.0,0.0,1.0,0.0,0.0,-0.341,0.44199999999999995,-0.101,0.9752,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.046153846153846156,0.03076923076923077,0.03076923076923077,0.03076923076923077
80,dznxyz,2,0,2019-11-21 20:55:14,,0.0,,,0.184,0.678,0.138,-0.4137,1.0,0.0,1.0,0.0,0.0,-0.184,0.32199999999999995,-0.138,0.4137,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.14705882352941177
81,dznwc8,2,1,2019-11-21 20:52:12,1.0,1.0,3.0,3.0,0.167,0.658,0.175,-0.1421,65.0,0.126,0.496,0.378,0.8807,-0.04100000000000001,-0.16200000000000003,0.203,1.0228000000000002,0.17142857142857143,0.11428571428571428,0.17142857142857143,0.05714285714285714,0.11428571428571428,0.10897435897435898,0.08974358974358974,0.10256410256410256,0.0641025641025641,0.0641025641025641
82,dzrc7z,1,2,2019-11-22 00:37:46,2.0,1.0,2.7,1.15,0.0,1.0,0.0,0.0,4.5,0.5,0.242,0.258,0.20835,0.5,-0.758,0.258,0.20835,0.125,0.0,0.125,0.125,0.125,0.5,0.5,0.5,0.5,0.5
83,dznuzp,2,0,2019-11-21 20:49:36,,0.0,,,0.397,0.603,0.0,-0.5574,1.0,0.0,1.0,0.0,0.0,-0.397,0.397,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
84,dzr93w,1,0,2019-11-22 00:32:01,,0.0,,,0.47,0.31,0.22,-0.9459,1.0,0.0,1.0,0.0,0.0,-0.47,0.69,-0.22,0.9459,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282
85,dzr7p9,1,3,2019-11-22 00:29:20,1.0,0.3333333333333333,2.95,2.95,0.45,0.55,0.0,-0.9313,24.5,0.1855,0.724,0.0905,-0.1379,-0.2645,0.17399999999999993,0.0905,0.7934,0.2902097902097902,0.16083916083916083,0.24475524475524477,0.2062937062937063,0.19930069930069932,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
86,dzr6yx,1,0,2019-11-22 00:27:51,,0.0,,,0.411,0.545,0.044,-0.9834,1.0,0.0,1.0,0.0,0.0,-0.411,0.45499999999999996,-0.044,0.9834,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.13114754098360656,0.09836065573770492,0.11475409836065574,0.11475409836065574
87,dzke8c,5,1,2019-11-21 16:54:15,1.0,1.0,15.916666666666666,15.916666666666666,0.261,0.55,0.188,-0.9488,91.0,0.082,0.554,0.364,0.9413,-0.179,0.0040000000000000036,0.176,1.8901,0.12195121951219512,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.1032258064516129,0.09032258064516129,0.11612903225806452,0.09032258064516129,0.15483870967741936
88,dzr2pr,1,3,2019-11-22 00:19:51,2.0,0.6666666666666666,20.450000000000003,7.95,0.24,0.494,0.266,0.3031,18.0,0.0,0.446,0.554,0.7776,-0.24,-0.04799999999999999,0.28800000000000003,0.4745,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.1111111111111111
89,dzqzo4,1,3,2019-11-22 00:14:03,1.0,0.3333333333333333,2.5833333333333335,2.5833333333333335,0.161,0.647,0.19200000000000003,0.3832,27.0,0.0,0.655,0.284,0.5799,-0.161,0.008000000000000007,0.09199999999999994,0.19669999999999999,0.027777777777777776,0.0,0.14285714285714285,0.0,0.14285714285714285,0.061224489795918366,0.05102040816326531,0.04081632653061224,0.05102040816326531,0.07142857142857142
90,dznix0,2,0,2019-11-21 20:27:02,,0.0,,,0.272,0.533,0.195,-0.6801,1.0,0.0,1.0,0.0,0.0,-0.272,0.46699999999999997,-0.195,0.6801,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14583333333333334,0.14583333333333334
91,dzj818,5,1,2019-11-21 15:20:47,1.0,1.0,16.966666666666665,16.966666666666665,0.52,0.441,0.039,-0.9783,36.0,0.0,0.885,0.115,0.3818,-0.52,0.444,0.07600000000000001,1.3600999999999999,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.17073170731707318,0.07317073170731707,0.0975609756097561,0.07317073170731707,0.07317073170731707
92,dzquig,1,3,2019-11-22 00:04:20,3.0,1.0,3.1333333333333333,1.9833333333333334,0.282,0.449,0.269,-0.4019,46.0,0.23,0.512,0.258,-0.2585,-0.05199999999999996,0.063,-0.01100000000000001,0.14339999999999997,0.17857142857142858,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.10714285714285714,0.2,0.125,0.2,0.125,0.1
93,dzncje,2,3,2019-11-21 20:15:10,2.0,0.6666666666666666,15.508333333333333,10.533333333333333,0.237,0.589,0.17400000000000002,-0.8786,75.0,0.156,0.618,0.226,0.34,-0.08099999999999999,0.029000000000000026,0.05199999999999999,1.2186000000000001,0.08333333333333333,0.07692307692307693,0.13793103448275862,0.07692307692307693,0.10344827586206896,0.13333333333333333,0.1037037037037037,0.1037037037037037,0.1037037037037037,0.1259259259259259
94,dzlc3k,3,0,2019-11-21 18:00:15,,0.0,,,0.292,0.507,0.202,-0.8848,1.0,0.0,1.0,0.0,0.0,-0.292,0.493,-0.202,0.8848,0.0,0.0,0.0,0.0,0.0,0.16901408450704225,0.1267605633802817,0.11267605633802817,0.11267605633802817,0.18309859154929578
95,dzn6qc,2,3,2019-11-21 20:04:37,3.0,1.0,22.35,21.666666666666668,0.147,0.543,0.31,0.45879999999999993,7.0,0.0,0.615,0.385,0.3612,-0.147,0.07199999999999995,0.07500000000000001,-0.09759999999999991,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142
96,dzjwy5,4,1,2019-11-21 16:17:07,1.0,1.0,180.4,180.4,0.179,0.58,0.242,0.9119,107.0,0.152,0.616,0.232,0.7865,-0.026999999999999996,0.03600000000000003,-0.009999999999999981,-0.12540000000000007,0.04477611940298507,0.014925373134328358,0.07462686567164178,0.014925373134328358,0.04477611940298507,0.18009478672985782,0.0995260663507109,0.16587677725118483,0.0995260663507109,0.12796208530805686
97,dze5zf,22,2,2019-11-21 06:46:47,2.0,1.0,274.1,3.1,0.0,1.0,0.0,0.0,14.5,0.0,0.9,0.1,0.1806,0.0,-0.09999999999999998,0.1,0.1806,0.17424242424242425,0.25,0.12878787878787878,0.08333333333333333,0.12878787878787878,0.0,0.0,0.0,0.0,0.0
98,dzmque,2,1,2019-11-21 19:35:01,1.0,1.0,107.6,107.6,0.0,1.0,0.0,0.0,4.0,0.701,0.299,0.0,-0.6908,0.701,-0.7010000000000001,0.0,-0.6908,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,dzijyr,5,5,2019-11-21 14:23:29,1.0,0.2,13.116666666666667,13.116666666666667,0.0,1.0,0.0,0.0,44.0,0.08,0.597,0.323,0.5563,0.08,-0.403,0.323,0.5563,0.125,0.06015037593984962,0.09022556390977443,0.05504587155963303,0.06422018348623854,0.0,0.0,0.0,0.0,0.0
100,dzje2s,5,0,2019-11-21 15:34:32,,0.0,,,0.093,0.537,0.37,0.8834,1.0,0.0,1.0,0.0,0.0,-0.093,0.46299999999999997,-0.37,-0.8834,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111
101,dzhsks,6,1,2019-11-21 13:11:00,1.0,1.0,433.06666666666666,433.06666666666666,0.219,0.651,0.13,-0.8436,4.0,0.0,1.0,0.0,0.0,-0.219,0.349,-0.13,0.8436,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.12162162162162163
102,dzm7nn,2,2,2019-11-21 18:58:47,1.0,0.5,4.833333333333333,4.833333333333333,0.352,0.533,0.114,-0.9231,33.5,0.16399999999999998,0.786,0.05,-0.31345,-0.188,0.253,-0.064,0.60965,0.2325174825174825,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.21153846153846154,0.17307692307692307,0.19230769230769232,0.17307692307692307,0.19230769230769232
103,dz91xz,65,9,2019-11-21 00:03:56,4.0,0.4444444444444444,167.675,35.03333333333333,0.24399999999999997,0.602,0.153,-0.9869999999999999,18.0,0.242,0.491,0.181,-0.2584,-0.001999999999999974,-0.11099999999999999,0.027999999999999997,0.7285999999999999,0.1111111111111111,0.0,0.0,0.0,0.0,0.12142857142857143,0.12857142857142856,0.11785714285714285,0.11428571428571428,0.1
104,dzpm18,1,13,2019-11-21 22:43:32,1.0,0.07692307692307693,19.783333333333335,19.783333333333335,0.35999999999999993,0.548,0.09199999999999998,-0.9442999999999999,48.5,0.2495,0.5315000000000001,0.1735,-0.51915,-0.11049999999999993,-0.01649999999999996,0.0815,0.4251499999999999,0.11405405405405405,0.05263157894736842,0.07830907830907831,0.05263157894736842,0.05195681511470985,0.14,0.12,0.12,0.08,0.1
105,dzh69m,7,2,2019-11-21 12:06:39,2.0,1.0,78.69166666666668,21.366666666666667,0.263,0.519,0.218,-0.6478,100.0,0.17099999999999999,0.599,0.22999999999999998,0.3733,-0.09200000000000003,0.07999999999999996,0.011999999999999983,1.0211000000000001,0.08420441347270616,0.04452187379016647,0.0402632597754549,0.024390243902439025,0.024390243902439025,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.16666666666666666
106,dzk6jl,3,1,2019-11-21 16:37:50,1.0,1.0,9.383333333333333,9.383333333333333,0.314,0.419,0.267,-0.4705,105.0,0.097,0.513,0.39,0.9673,-0.217,0.09400000000000003,0.123,1.4378,0.16071428571428573,0.05357142857142857,0.21428571428571427,0.05357142857142857,0.07142857142857142,0.12903225806451613,0.12903225806451613,0.1774193548387097,0.11290322580645161,0.11290322580645161
107,dzg0jd,12,4,2019-11-21 09:55:06,3.0,0.75,84.01666666666667,76.13333333333334,0.408,0.47,0.122,-0.6671,40.0,0.376,0.413,0.172,-0.8519,-0.03199999999999997,-0.056999999999999995,0.04999999999999999,-0.18479999999999996,0.13095238095238096,0.03571428571428571,0.05263157894736842,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
108,dzp8sf,1,1,2019-11-21 22:20:17,1.0,1.0,3.4833333333333334,3.4833333333333334,0.499,0.43,0.072,-0.9313,46.0,0.232,0.464,0.303,0.5106,-0.267,0.03400000000000003,0.23099999999999998,1.4419,0.0,0.0,0.047619047619047616,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0
109,dyznxz,612,95,2019-11-20 11:22:48,84.0,0.8842105263157894,542.9666666666667,138.68333333333334,0.25700000000000023,0.5579999999999999,0.18599999999999997,-0.986199999999998,15.0,0.15,0.586,0.164,0.0,-0.10700000000000023,0.028000000000000025,-0.021999999999999964,0.986199999999998,0.2,0.07692307692307693,0.17391304347826086,0.07407407407407407,0.125,0.08532423208191127,0.06143344709897611,0.09556313993174062,0.04436860068259386,0.06143344709897611
110,dzg5gx,9,8,2019-11-21 10:10:29,3.0,0.375,16.816666666666666,9.65,0.45299999999999996,0.455,0.09199999999999998,-0.9771,36.5,0.0675,0.5,0.2825,0.5068,-0.38549999999999995,0.044999999999999984,0.1905,1.4839,0.1455026455026455,0.067629179331307,0.14303959131545338,0.0782674772036474,0.11694152923538231,0.1590909090909091,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.09090909090909091
111,dzjscl,3,4,2019-11-21 16:06:54,1.0,0.25,54.35,54.35,0.046,0.644,0.309,0.9545,100.5,0.1915,0.5680000000000001,0.1595,-0.1739,0.14550000000000002,-0.07599999999999996,-0.1495,-1.1284,0.08593517692536426,0.0,0.06246973365617434,0.04735355337496283,0.03123486682808717,0.03333333333333333,0.05,0.016666666666666666,0.0,0.03333333333333333
112,dzim2s,5,8,2019-11-21 14:28:48,2.0,0.25,11.041666666666668,10.116666666666667,0.23100000000000004,0.6589999999999999,0.11,-0.6597,20.5,0.1345,0.514,0.3885,0.48935,-0.09650000000000003,-0.1449999999999999,0.2785,1.14905,0.16666666666666666,0.03333333333333333,0.18571428571428572,0.08333333333333333,0.10833333333333334,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.17647058823529413
113,dzljwj,2,1,2019-11-21 18:14:08,1.0,1.0,3.9333333333333336,3.9333333333333336,0.288,0.54,0.172,-0.5423,12.0,0.0,0.404,0.596,0.7096,-0.288,-0.136,0.424,1.2519,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.125,0.125,0.125,0.125,0.125
114,dzldou,2,1,2019-11-21 18:02:49,1.0,1.0,60.71666666666667,60.71666666666667,0.56,0.44,0.0,-0.3716,86.0,0.085,0.72,0.195,0.7713,-0.47500000000000003,0.27999999999999997,0.195,1.1429,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0
115,dzon8w,1,0,2019-11-21 21:41:49,,0.0,,,0.469,0.347,0.184,-0.9536,1.0,0.0,1.0,0.0,0.0,-0.469,0.653,-0.184,0.9536,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
116,dzoimr,1,1,2019-11-21 21:33:14,1.0,1.0,6.7,6.7,0.315,0.486,0.199,-0.6997,21.0,0.313,0.42,0.268,-0.2163,-0.0020000000000000018,-0.066,0.069,0.4834,0.3333333333333333,0.2,0.2,0.2,0.2,0.12903225806451613,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.16129032258064516
117,dzoik4,1,0,2019-11-21 21:33:06,,0.0,,,0.219,0.518,0.263,0.8995,1.0,0.0,1.0,0.0,0.0,-0.219,0.482,-0.263,-0.8995,0.0,0.0,0.0,0.0,0.0,0.144,0.128,0.136,0.12,0.12
118,dzhjfu,7,2,2019-11-21 12:44:48,1.0,0.5,40.3,40.3,0.188,0.623,0.188,-0.6255,108.5,0.2385,0.6114999999999999,0.1495,-0.010699999999999987,0.05049999999999999,-0.011500000000000066,-0.038500000000000006,0.6148,0.19833333333333333,0.11333333333333334,0.11833333333333335,0.135,0.12333333333333332,0.136986301369863,0.11741682974559686,0.12524461839530332,0.13111545988258316,0.1232876712328767
119,dzkwpz,2,8,2019-11-21 17:31:42,2.0,0.25,91.63333333333334,54.71666666666667,0.285,0.511,0.204,-0.4939,9.5,0.0,0.519,0.326,0.44789999999999996,-0.285,0.008000000000000007,0.12200000000000003,0.9418,0.09722222222222221,0.0,0.027777777777777776,0.03333333333333333,0.0,0.25,0.25,0.2916666666666667,0.25,0.25
120,dzo8g5,1,0,2019-11-21 21:14:30,,0.0,,,0.072,0.57,0.358,0.8419,1.0,0.0,1.0,0.0,0.0,-0.072,0.43000000000000005,-0.358,-0.8419,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664
121,dznvvu,1,2,2019-11-21 20:51:20,2.0,1.0,32.541666666666664,29.033333333333335,0.161,0.672,0.167,-0.1779,39.0,0.1035,0.536,0.36050000000000004,0.76005,-0.05750000000000001,-0.136,0.19350000000000003,0.9379500000000001,0.15000000000000002,0.03333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.09523809523809523,0.14285714285714285
122,dzb0hf,28,7,2019-11-21 02:28:16,6.0,0.8571428571428571,183.36666666666667,34.71666666666667,0.0,1.0,0.0,0.0,32.0,0.225,0.35,0.192,-0.2023,0.225,-0.65,0.192,-0.2023,0.21052631578947367,0.1,0.2,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0
123,dz9kwf,36,49,2019-11-21 00:42:14,30.0,0.6122448979591837,176.71666666666667,4.4,0.1600000000000001,0.6619999999999997,0.17699999999999982,0.5413999999999997,9.0,0.0,0.571,0.201,0.0,-0.1600000000000001,-0.09099999999999975,0.024000000000000188,-0.5413999999999997,0.06118881118881119,0.0,0.07417582417582418,0.0,0.0,0.034782608695652174,0.034782608695652174,0.008695652173913044,0.008695652173913044,0.06086956521739131
124,dznqmv,1,0,2019-11-21 20:41:28,,0.0,,,0.412,0.529,0.059,-0.9563,1.0,0.0,1.0,0.0,0.0,-0.412,0.471,-0.059,0.9563,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304
125,dzftd8,6,1,2019-11-21 09:33:25,1.0,1.0,5.966666666666667,5.966666666666667,0.301,0.578,0.121,-0.9633,24.0,0.4,0.516,0.084,-0.7096,0.09900000000000003,-0.061999999999999944,-0.03699999999999999,0.25370000000000004,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.1348314606741573,0.14606741573033707,0.12359550561797752,0.12359550561797752,0.12359550561797752
126,dzjrde,2,1,2019-11-21 16:04:40,1.0,1.0,30.033333333333335,30.033333333333335,0.438,0.432,0.13,-0.875,188.0,0.074,0.511,0.415,0.9942,-0.364,0.07900000000000001,0.285,1.8692,0.09900990099009901,0.009900990099009901,0.07920792079207921,0.009900990099009901,0.009900990099009901,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842
127,dzmuty,1,0,2019-11-21 19:42:27,,0.0,,,0.354,0.514,0.132,-0.9951,1.0,0.0,1.0,0.0,0.0,-0.354,0.486,-0.132,0.9951,0.0,0.0,0.0,0.0,0.0,0.10828025477707007,0.09554140127388536,0.07643312101910828,0.05732484076433121,0.10828025477707007
128,dzh3a7,5,2,2019-11-21 11:57:47,1.0,0.5,30.833333333333332,30.833333333333332,0.22,0.561,0.219,-0.0747,43.0,0.1655,0.6719999999999999,0.1625,-0.35985,-0.05449999999999999,0.11099999999999988,-0.056499999999999995,-0.28515,0.15097402597402598,0.12824675324675325,0.15097402597402598,0.11688311688311688,0.16233766233766234,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0273972602739726,0.0821917808219178
129,dze55x,10,0,2019-11-21 06:44:53,,0.0,,,0.152,0.586,0.262,0.9905,1.0,0.0,1.0,0.0,0.0,-0.152,0.41400000000000003,-0.262,-0.9905,0.0,0.0,0.0,0.0,0.0,0.04912280701754386,0.021052631578947368,0.03508771929824561,0.02456140350877193,0.028070175438596492
130,dzmeru,1,0,2019-11-21 19:11:55,,0.0,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,dzme5h,1,1,2019-11-21 19:10:57,1.0,1.0,86.78333333333333,86.78333333333333,0.195,0.805,0.0,-0.4404,11.0,0.0,1.0,0.0,0.0,-0.195,0.19499999999999995,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
132,dzj852,2,0,2019-11-21 15:21:04,,0.0,,,0.282,0.627,0.091,-0.9968,1.0,0.0,1.0,0.0,0.0,-0.282,0.373,-0.091,0.9968,0.0,0.0,0.0,0.0,0.0,0.11607142857142858,0.09226190476190477,0.1130952380952381,0.09226190476190477,0.08928571428571429
133,dzj6vn,2,1,2019-11-21 15:17:54,1.0,1.0,8.316666666666666,8.316666666666666,0.0,0.388,0.612,0.8577,9.0,0.0,1.0,0.0,0.0,0.0,0.612,-0.612,-0.8577,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182
134,dzhq7n,3,0,2019-11-21 13:04:20,,0.0,,,0.272,0.403,0.325,0.5992,1.0,0.0,1.0,0.0,0.0,-0.272,0.597,-0.325,-0.5992,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.038834951456310676,0.038834951456310676,0.009708737864077669,0.009708737864077669
135,dzm525,1,2,2019-11-21 18:53:50,1.0,0.5,13.483333333333333,13.483333333333333,0.353,0.465,0.182,-0.8953,52.5,0.221,0.751,0.0275,-0.5762499999999999,-0.13199999999999998,0.286,-0.1545,0.31905000000000006,0.2779069767441861,0.09302325581395349,0.17790697674418604,0.14302325581395348,0.09302325581395349,0.16326530612244897,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.10204081632653061
